,code,name,area
1748,600584,长电科技,江苏
1749,300258,精锻科技,江苏
1750,300600,瑞特股份,江苏
1751,002610,爱康科技,江苏
1752,300495,美尚生态,江苏
1753,300429,强力新材,江苏
1754,002483,润邦股份,江苏
1755,000418,小天鹅Ａ,江苏
1756,603968,醋化股份,江苏
1757,002564,天沃科技,江苏
1758,600128,弘业股份,江苏
1759,002514,宝馨科技,江苏
1760,300660,江苏雷利,江苏
1761,300141,和顺电气,江苏
1762,600064,南京高科,江苏
1763,002274,华昌化工,江苏
1764,002496,辉丰股份,江苏
1765,002239,奥特佳,江苏
1766,002708,光洋股份,江苏
1767,002787,华源控股,江苏
1768,300420,五洋科技,江苏
1769,000585,东北电气,江苏
1770,300292,吴通控股,江苏
1771,002680,长生生物,江苏
1772,300342,天银机电,江苏
1773,000570,苏常柴Ａ,江苏
1774,300228,富瑞特装,江苏
1775,000700,模塑科技,江苏
1776,002089,新 海 宜,江苏
1777,603016,新宏泰,江苏
1778,600746,江苏索普,江苏
1779,300670,大烨智能,江苏
1780,600099,林海股份,江苏
1781,603518,维格娜丝,江苏
1782,300717,华信新材,江苏
1783,002290,中科新材,江苏
1784,603041,美思德,江苏
1785,300160,秀强股份,江苏
1786,002499,科林环保,江苏
1787,603819,神力股份,江苏
1788,603507,振江股份,江苏
1789,603389,亚振家居,江苏
1790,603183,建研院,江苏
1791,300715,凯伦股份,江苏
1792,000777,中核科技,江苏
1793,600213,亚星客车,江苏
1794,300709,精研科技,江苏
1795,601313,江南嘉捷,江苏
1796,300165,天瑞仪器,江苏
1797,603912,佳力图,江苏
1798,600533,栖霞建设,江苏
1799,300728,天常股份,江苏
1800,300725,药石科技,江苏
1801,600513,联环药业,江苏
1802,600398,海澜之家,江苏
1803,603787,新日股份,江苏
1804,603358,华达科技,江苏
1805,002002,鸿达兴业,江苏
1806,603922,金鸿顺,江苏
1807,002255,海陆重工,江苏
1808,002516,旷达科技,江苏
1809,300295,三六五网,江苏
1810,603722,阿科力,江苏
1811,300304,云意电气,江苏
1812,002491,通鼎互联,江苏
1813,601952,苏垦农发,江苏
1814,600487,亨通光电,江苏
1815,600105,永鼎股份,江苏
1816,000961,中南建设,江苏
1817,300450,先导智能,江苏
1818,601100,恒立液压,江苏
1819,603660,苏州科达,江苏
1820,300555,路通视信,江苏
1821,600268,国电南自,江苏
1822,601555,东吴证券,江苏
1823,600557,康缘药业,江苏
1824,603416,信捷电气,江苏
1825,002182,云海金属,江苏
1826,603269,海鸥股份,江苏
1827,603916,苏博特,江苏
1828,002323,雅百特,江苏
1829,603828,柯利达,江苏
1830,300563,神宇股份,江苏
1831,603007,花王股份,江苏
1832,600280,中央商场,江苏
1833,300382,斯莱克,江苏
1834,300466,赛摩电气,江苏
1835,300190,维尔利,江苏
1836,002409,雅克科技,江苏
1837,600862,中航高科,江苏
1838,300708,聚灿光电,江苏
1839,002293,罗莱生活,江苏
1840,603937,丽岛新材,江苏
1841,603958,哈森股份,江苏
1842,000727,华东科技,江苏
1843,002464,金利科技,江苏
1844,300416,苏试试验,江苏
1845,002040,南 京 港,江苏
1846,002463,沪电股份,江苏
1847,300373,扬杰科技,江苏
1848,000626,远大控股,江苏
1849,300655,晶瑞股份,江苏
1850,002090,金智科技,江苏
1851,603878,武进不锈,江苏
1852,603017,中衡设计,江苏
1853,601218,吉鑫科技,江苏
1854,603366,日出东方,江苏
1855,300346,南大光电,江苏
1856,002455,百川股份,江苏
1857,600919,江苏银行,江苏
1858,600250,南纺股份,江苏
1859,002808,苏州恒久,江苏
1860,002778,高科石化,江苏
1861,002079,苏州固锝,江苏
1862,002075,沙钢股份,江苏
1863,002071,长城影视,江苏
1864,300623,捷捷微电,江苏
1865,600959,江苏有线,江苏
1866,300697,电工合金,江苏
1867,603626,科森科技,江苏
1868,300201,海伦哲,江苏
1869,300209,天泽信息,江苏
1870,600370,三房巷,江苏
1871,000518,四环生物,江苏
1872,603313,梦百合,江苏
1873,601500,通用股份,江苏
1874,603990,麦迪科技,江苏
1875,002645,华宏科技,江苏
1876,600794,保税科技,江苏
1877,000738,航发控制,江苏
1878,002080,中材科技,江苏
1879,300421,力星股份,江苏
1880,002413,雷科防务,江苏
1881,300390,天华超净,江苏
1882,300211,亿通科技,江苏
1883,002315,焦点科技,江苏
1884,300507,苏奥传感,江苏
1885,601008,连云港,江苏
1886,603188,亚邦股份,江苏
1887,002156,通富微电,江苏
1888,002453,天马精化,江苏
1889,603880,南卫股份,江苏
1890,002411,必康股份,江苏
1891,603036,如通股份,江苏
1892,002150,通润装备,江苏
1893,600358,国旅联合,江苏
1894,300598,诚迈科技,江苏
1895,002081,金 螳 螂,江苏
1896,603339,四方冷链,江苏
1897,603018,中设集团,江苏
1898,600481,双良节能,江苏
1899,002471,中超控股,江苏
1900,000910,大亚圣象,江苏
1901,603035,常熟汽饰,江苏
1902,002044,美年健康,江苏
1903,002380,科远股份,江苏
1904,002201,九鼎新材,江苏
1905,603078,江化微,江苏
1906,002635,安洁科技,江苏
1907,603117,万林股份,江苏
1908,600220,江苏阳光,江苏
1909,603900,通灵珠宝,江苏
1910,603800,道森股份,江苏
1911,603519,立霸股份,江苏
1912,300522,世名科技,江苏
1913,601688,华泰证券,江苏
1914,300169,天晟新材,江苏
1915,000301,东方市场,江苏
1916,603955,大千生态,江苏
1917,002802,洪汇新材,江苏
1918,300641,正丹股份,江苏
1919,300217,东方电热,江苏
1920,601388,怡球资源,江苏
1921,603488,展鹏科技,江苏
1922,601009,南京银行,江苏
1923,600389,江山股份,江苏
1924,603326,我乐家居,江苏
1925,002426,胜利精密,江苏
1926,002866,传艺科技,江苏
1927,600981,汇鸿集团,江苏
1928,000919,金陵药业,江苏
1929,000936,华西股份,江苏
1930,002652,扬子新材,江苏
1931,300537,广信材料,江苏
1932,002692,睿康股份,江苏
1933,601199,江南水务,江苏
1934,603528,多伦科技,江苏
1935,002221,东华能源,江苏
1936,600775,南京熊猫,江苏
1937,002211,宏达新材,江苏
1938,300325,德威新材,江苏
1939,002245,澳洋顺昌,江苏
1940,300029,天龙光电,江苏
1941,603066,XD音飞储,江苏
1942,600713,南京医药,江苏
1943,600282,南钢股份,江苏
1944,600078,澄星股份,江苏
1945,002015,霞客环保,江苏
1946,000425,徐工机械,江苏
1947,002009,天奇股份,江苏
1948,000404,华意压缩,江西
1949,300722,新余国科,江西
1950,600373,中文传媒,江西
1951,300497,富祥股份,江西
1952,002157,正邦科技,江西
1953,300095,华伍股份,江西
1954,600561,江西长运,江西
1955,600461,洪城水业,江西
1956,300636,同和药业,江西
1957,600362,江西铜业,江西
1958,000650,仁和药业,江西
1959,600590,泰豪科技,江西
1960,600071,凤凰光学,江西
1961,600507,方大特钢,江西
1962,600363,联创光电,江西
1963,300066,三川智慧,江西
1964,603977,国泰集团,江西
1965,002176,江特电机,江西
1966,600316,洪都航空,江西
1967,600228,*ST昌九,江西
1968,000789,万年青,江西
1969,600782,新钢股份,江西
1970,600053,九鼎投资,江西
1971,300294,博雅生物,江西
1972,002695,煌上煌,江西
1973,000550,江铃汽车,江西
1974,600750,江中药业,江西
1975,002460,赣锋锂业,江西
1976,002748,世龙实业,江西
1977,002591,恒大高新,江西
1978,002378,章源钨业,江西
1979,000990,诚志股份,江西
1980,600397,安源煤业,江西
1981,000829,天音控股,江西
1982,600269,赣粤高速,江西
1983,300453,三鑫医疗,江西
1984,002068,黑猫股份,江西
1985,000899,赣能股份,江西
1986,300137,先河环保,河北
1987,000848,承德露露,河北
1988,002108,沧州明珠,河北
1989,000413,东旭光电,河北
1990,300428,四通新材,河北
1991,002049,紫光国芯,河北
1992,300255,常山药业,河北
1993,002442,龙星化工,河北
1994,300138,晨光生物,河北
1995,002691,冀凯股份,河北
1996,000856,冀东装备,河北
1997,000600,建投能源,河北
1998,601000,唐山港,河北
1999,600409,三友化工,河北
2000,600155,宝硕股份,河北
2001,300446,乐凯新材,河北
2002,603385,惠达卫浴,河北
2003,600997,开滦股份,河北
2004,300491,通合科技,河北
2005,002459,天业通联,河北
2006,000687,华讯方舟,河北
2007,600722,金牛化工,河北
2008,600812,华北制药,河北
2009,600803,新奥股份,河北
2010,300081,恒信东方,河北
2011,002603,以岭药业,河北
2012,002146,荣盛发展,河北
2013,000778,新兴铸管,河北
2014,600550,保变电气,河北
2015,603938,三孚股份,河北
2016,601326,秦港股份,河北
2017,600230,沧州大化,河北
2018,300107,建新股份,河北
2019,601633,长城汽车,河北
2020,000923,河北宣工,河北
2021,000401,冀东水泥,河北
2022,600482,中国动力,河北
2023,600149,*ST坊展,河北
2024,000958,东方能源,河北
2025,000158,常山北明,河北
2026,600965,福成股份,河北
2027,000937,冀中能源,河北
2028,002282,博深工具,河北
2029,300371,汇中股份,河北
2030,601258,庞大集团,河北
2031,600340,华夏幸福,河北
2032,603050,科林电气,河北
2033,300368,汇金股份,河北
2034,002494,华斯股份,河北
2035,600135,乐凯胶片,河北
2036,000709,河钢股份,河北
2037,600480,凌云股份,河北
2038,002342,巨力索具,河北
2039,600559,老白干酒,河北
2040,000889,茂业通信,河北
2041,600207,安彩高科,河南
2042,002189,利达光电,河南
2043,600595,中孚实业,河南
2044,603508,思维列控,河南
2045,000400,许继电气,河南
2046,002225,濮耐股份,河南
2047,002536,西泵股份,河南
2048,601717,郑煤机,河南
2049,600172,黄河旋风,河南
2050,000612,焦作万方,河南
2051,300480,光力科技,河南
2052,002423,中原特钢,河南
2053,600439,瑞贝卡,河南
2054,300437,清水源,河南
2055,002477,雏鹰农牧,河南
2056,002132,恒星科技,河南
2057,300263,隆华节能,河南
2058,600403,*ST大有,河南
2059,300481,濮阳惠成,河南
2060,000895,双汇发展,河南
2061,002087,新野纺织,河南
2062,600469,风神股份,河南
2063,600222,太龙药业,河南
2064,002613,北玻股份,河南
2065,600020,中原高速,河南
2066,002560,通达股份,河南
2067,000544,中原环保,河南
2068,002857,三晖电气,河南
2069,300007,汉威科技,河南
2070,600569,安阳钢铁,河南
2071,000676,智度股份,河南
2072,000719,大地传媒,河南
2073,000885,同力水泥,河南
2074,603658,安图生物,河南
2075,600066,宇通客车,河南
2076,002216,三全食品,河南
2077,002582,好想你,河南
2078,300080,易成新能,河南
2079,600285,羚锐制药,河南
2080,002714,牧原股份,河南
2081,300248,新开普,河南
2082,002296,辉煌科技,河南
2083,603566,普莱柯,河南
2084,001896,豫能控股,河南
2085,002535,林州重机,河南
2086,601038,一拖股份,河南
2087,600069,银鸽投资,河南
2088,601666,平煤股份,河南
2089,002601,龙蟒佰利,河南
2090,601677,明泰铝业,河南
2091,002179,中航光电,河南
2092,600753,东方银星,河南
2093,600781,辅仁药业,河南
2094,300109,新开源,河南
2095,002046,轴研科技,河南
2096,002448,中原内配,河南
2097,002321,华英农业,河南
2098,300179,四方达,河南
2099,002407,多氟多,河南
2100,601608,中信重工,河南
2101,002770,科迪乳业,河南
2102,002007,华兰生物,河南
2103,600312,平高电气,河南
2104,600531,豫光金铅,河南
2105,300259,新天科技,河南
2106,300064,豫金刚石,河南
2107,601375,中原证券,河南
2108,600121,*ST郑煤,河南
2109,000949,新乡化纤,河南
2110,002406,远东传动,河南
2111,000933,神火股份,河南
2112,600186,莲花健康,河南
2113,603993,洛阳钼业,河南
2114,600810,神马股份,河南
2115,600876,洛阳玻璃,河南
2116,002358,森源电气,河南
2117,300701,森霸股份,河南
2118,603839,安正时尚,浙江
2119,002615,哈尔斯,浙江
2120,000411,英特集团,浙江
2121,300100,双林股份,浙江
2122,002119,康强电子,浙江
2123,600226,瀚叶股份,浙江
2124,603055,台华新材,浙江
2125,300426,唐德影视,浙江
2126,002206,海 利 得,浙江
2127,300488,恒锋工具,浙江
2128,600933,爱柯迪,浙江
2129,000739,普洛药业,浙江
2130,002758,华通医药,浙江
2131,300076,GQY视讯,浙江
2132,300461,田中精机,浙江
2133,603788,宁波高发,浙江
2134,600415,小商品城,浙江
2135,300025,华星创业,浙江
2136,300519,新光药业,浙江
2137,603266,天龙股份,浙江
2138,002188,巴士在线,浙江
2139,600120,浙江东方,浙江
2140,603617,君禾股份,浙江
2141,603667,五洲新春,浙江
2142,002095,生 意 宝,浙江
2143,002468,申通快递,浙江
2144,603001,奥康国际,浙江
2145,603685,晨丰科技,浙江
2146,002629,仁智股份,浙江
2147,603811,诚意药业,浙江
2148,300512,中亚股份,浙江
2149,300553,集智股份,浙江
2150,002326,永太科技,浙江
2151,600160,巨化股份,浙江
2152,600512,腾达建设,浙江
2153,300695,兆丰股份,浙江
2154,300539,横河模具,浙江
2155,603600,永艺股份,浙江
2156,603605,珀莱雅,浙江
2157,002032,苏 泊 尔,浙江
2158,300300,汉鼎宇佑,浙江
2159,600576,祥源文化,浙江
2160,603661,恒林股份,浙江
2161,002214,大立科技,浙江
2162,600683,京投发展,浙江
2163,600884,杉杉股份,浙江
2164,600768,宁波富邦,浙江
2165,603980,吉华集团,浙江
2166,300435,中泰股份,浙江
2167,002569,步森股份,浙江
2168,002085,万丰奥威,浙江
2169,300439,美康生物,浙江
2170,002199,东晶电子,浙江
2171,603076,乐惠国际,浙江
2172,603889,新澳股份,浙江
2173,603277,银都股份,浙江
2174,002897,意华股份,浙江
2175,603505,金石资源,浙江
2176,600699,均胜电子,浙江
2177,603181,皇马科技,浙江
2178,603767,中马传动,浙江
2179,002699,美盛文化,浙江
2180,600572,康恩贝,浙江
2181,300558,贝达药业,浙江
2182,600580,卧龙电气,浙江
2183,300244,迪安诊断,浙江
2184,603337,杰克股份,浙江
2185,002006,精功科技,浙江
2186,600173,卧龙地产,浙江
2187,600671,天目药业,浙江
2188,300652,雷迪克,浙江
2189,000913,钱江摩托,浙江
2190,300250,初灵信息,浙江
2191,603996,中新科技,浙江
2192,603520,司太立,浙江
2193,002120,韵达股份,浙江
2194,603258,电魂网络,浙江
2195,002236,大华股份,浙江
2196,300145,中金环境,浙江
2197,603110,东方材料,浙江
2198,600113,浙江东日,浙江
2199,600521,华海药业,浙江
2200,600070,浙江富润,浙江
2201,002122,天马股份,浙江
2202,601689,拓普集团,浙江
2203,300441,鲍斯股份,浙江
2204,002263,大 东 南,浙江
2205,002164,宁波东力,浙江
2206,603611,诺力股份,浙江
2207,600526,菲达环保,浙江
2208,300637,扬帆新材,浙江
2209,603926,铁流股份,浙江
2210,300351,永贵电器,浙江
2211,300582,英飞特,浙江
2212,603129,春风动力,浙江
2213,603997,继峰股份,浙江
2214,600491,龙元建设,浙江
2215,002370,亚太药业,浙江
2216,603239,浙江仙通,浙江
2217,002001,新 和 成,浙江
2218,300411,金盾股份,浙江
2219,603165,荣晟环保,浙江
2220,002677,浙江美大,浙江
2221,002099,海翔药业,浙江
2222,601002,晋亿实业,浙江
2223,300703,创源文化,浙江
2224,002048,宁波华翔,浙江
2225,002520,日发精机,浙江
2226,002430,杭氧股份,浙江
2227,603238,诺邦股份,浙江
2228,300234,开尔新材,浙江
2229,002647,民盛金科,浙江
2230,300316,晶盛机电,浙江
2231,002552,宝鼎科技,浙江
2232,603806,福斯特,浙江
2233,603208,江山欧派,浙江
2234,603556,海兴电力,浙江
2235,002730,电光科技,浙江
2236,603331,百达精工,浙江
2237,603822,嘉澳环保,浙江
2238,603300,华铁科技,浙江
2239,603388,元成股份,浙江
2240,002515,金字火腿,浙江
2241,002273,水晶光电,浙江
2242,603602,纵横通信,浙江
2243,603222,济民制药,浙江
2244,601177,杭齿前进,浙江
2245,002532,新界泵业,浙江
2246,603178,圣龙股份,浙江
2247,601018,宁波港,浙江
2248,300357,我武生物,浙江
2249,002332,仙琚制药,浙江
2250,002522,浙江众成,浙江
2251,603823,百合花,浙江
2252,603168,莎普爱思,浙江
2253,601877,正泰电器,浙江
2254,601116,三江购物,浙江
2255,002043,兔 宝 宝,浙江
2256,600176,中国巨石,浙江
2257,603799,华友钴业,浙江
2258,002562,兄弟科技,浙江
2259,603311,金海环境,浙江
2260,603321,梅轮电梯,浙江
2261,002247,帝龙文化,浙江
2262,300626,华瑞股份,浙江
2263,300649,杭州园林,浙江
2264,002863,今飞凯达,浙江
2265,000925,众合科技,浙江
2266,603089,正裕工业,浙江
2267,300478,杭州高新,浙江
2268,600290,华仪电气,浙江
2269,002617,露笑科技,浙江
2270,002364,中恒电气,浙江
2271,603665,康隆达,浙江
2272,000967,盈峰环境,浙江
2273,300069,金利华电,浙江
2274,002131,利欧股份,浙江
2275,002381,双箭股份,浙江
2276,002082,栋梁新材,浙江
2277,002322,理工环科,浙江
2278,000705,浙江震元,浙江
2279,603701,德宏股份,浙江
2280,603316,诚邦股份,浙江
2281,603103,横店影视,浙江
2282,300698,万马科技,浙江
2283,603303,得邦照明,浙江
2284,603538,美诺华,浙江
2285,300349,金卡智能,浙江
2286,002440,闰土股份,浙江
2287,300710,万隆光电,浙江
2288,300347,泰格医药,浙江
2289,600790,轻纺城,浙江
2290,600982,宁波热电,浙江
2291,603008,喜临门,浙江
2292,002434,万里扬,浙江
2293,002280,联络互动,浙江
2294,000517,荣安地产,浙江
2295,601339,百隆东方,浙江
2296,600387,海越股份,浙江
2297,000963,华东医药,浙江
2298,002712,思美传媒,浙江
2299,603033,三维股份,浙江
2300,603595,东尼电子,浙江
2301,600232,金鹰股份,浙江
2302,600537,亿晶光电,浙江
2303,603116,红蜻蜓,浙江
2304,600724,宁波富达,浙江
2305,603456,九洲药业,浙江
2306,300118,东方日升,浙江
2307,002056,横店东磁,浙江
2308,600926,杭州银行,浙江
2309,603908,牧高笛,浙江
2310,600175,美都能源,浙江
2311,603085,天成自控,浙江
2312,300111,向日葵,浙江
2313,600477,杭萧钢构,浙江
2314,600798,宁波海运,浙江
2315,002142,宁波银行,浙江
2316,002602,世纪华通,浙江
2317,600865,百大集团,浙江
2318,002115,三维通信,浙江
2319,603877,太平鸟,浙江
2320,002859,洁美科技,浙江
2321,603896,寿仙谷,浙江
2322,002375,亚厦股份,浙江
2323,601878,浙商证券,浙江
2324,600208,新湖中宝,浙江
2325,002664,信质电机,浙江
2326,300550,和仁科技,浙江
2327,600352,浙江龙盛,浙江
2328,601137,博威合金,浙江
2329,002479,富春环保,浙江
2330,002795,永和智控,浙江
2331,600596,新安股份,浙江
2332,002061,江山化工,浙江
2333,600273,嘉化能源,浙江
2334,603726,朗迪集团,浙江
2335,002133,广宇集团,浙江
2336,300033,同花顺,浙江
2337,603578,三星新材,浙江
2338,300078,思创医惠,浙江
2339,600460,士兰微,浙江
2340,600052,浙江广厦,浙江
2341,603081,大丰实业,浙江
2342,601113,华鼎股份,浙江
2343,600570,恒生电子,浙江
2344,603901,永创智能,浙江
2345,603186,华正新材,浙江
2346,603320,迪贝电气,浙江
2347,000558,莱茵体育,浙江
2348,600216,浙江医药,浙江
2349,002444,巨星科技,浙江
2350,300133,华策影视,浙江
2351,002508,老板电器,浙江
2352,600077,宋都股份,浙江
2353,603568,伟明环保,浙江
2354,300068,南都电源,浙江
2355,002244,滨江集团,浙江
2356,600797,浙大网新,浙江
2357,600633,浙数文化,浙江
2358,002154,报 喜 鸟,浙江
2359,300412,迦南科技,浙江
2360,300451,创业软件,浙江
2361,002403,爱仕达,浙江
2362,300203,聚光科技,浙江
2363,300283,温州宏丰,浙江
2364,600830,香溢融通,浙江
2365,002372,伟星新材,浙江
2366,002173,创新医疗,浙江
2367,002389,南洋科技,浙江
2368,002725,跃岭股份,浙江
2369,600261,阳光照明,浙江
2370,002641,永高股份,浙江
2371,603703,盛洋科技,浙江
2372,002534,杭锅股份,浙江
2373,002840,华统股份,浙江
2374,600776,东方通信,浙江
2375,300401,花园生物,浙江
2376,002415,海康威视,浙江
2377,002062,宏润建设,浙江
2378,601579,会稽山,浙江
2379,600023,浙能电力,浙江
2380,300329,海伦钢琴,浙江
2381,300459,金科文化,浙江
2382,002570,贝因美,浙江
2383,603816,顾家家居,浙江
2384,002404,嘉欣丝绸,浙江
2385,002011,盾安环境,浙江
2386,300256,星星科技,浙江
2387,601882,海天精工,浙江
2388,603557,起步股份,浙江
2389,002196,方正电机,浙江
2390,300587,天铁股份,浙江
2391,002590,万安科技,浙江
2392,603015,弘讯科技,浙江
2393,002493,荣盛石化,浙江
2394,002064,华峰氨纶,浙江
2395,300270,中威电子,浙江
2396,002488,金固股份,浙江
2397,002036,联创电子,浙江
2398,603229,奥翔药业,浙江
2399,000909,数源科技,浙江
2400,300645,正元智慧,浙江
2401,603558,健盛集团,浙江
2402,600235,民丰特纸,浙江
2403,603618,杭电股份,浙江
2404,600987,航民股份,浙江
2405,002224,三 力 士,浙江
2406,601567,三星医疗,浙江
2407,002472,双环传动,浙江
2408,300314,戴维医疗,浙江
2409,002767,先锋电子,浙江
2410,600763,通策医疗,浙江
2411,601233,桐昆股份,浙江
2412,002574,明牌珠宝,浙江
2413,600796,钱江生化,浙江
2414,002427,尤夫股份,浙江
2415,603757,大元泵业,浙江
2416,300702,天宇股份,浙江
2417,300306,远方信息,浙江
2418,300571,平治信息,浙江
2419,002686,亿利达,浙江
2420,002703,浙江世宝,浙江
2421,002793,东音股份,浙江
2422,002634,棒杰股份,浙江
2423,300027,华谊兄弟,浙江
2424,603079,圣达生物,浙江
2425,603338,浙江鼎力,浙江
2426,002849,威星智能,浙江
2427,002443,金洲管道,浙江
2428,603500,祥和实业,浙江
2429,603606,东方电缆,浙江
2430,002144,宏达高科,浙江
2431,300113,顺网科技,浙江
2432,002648,卫星石化,浙江
2433,002266,浙富控股,浙江
2434,300566,激智科技,浙江
2435,601108,财通证券,浙江
2436,002860,星帅尔,浙江
2437,603677,奇精机械,浙江
2438,603298,杭叉集团,浙江
2439,600267,海正药业,浙江
2440,603040,新坐标,浙江
2441,002250,联化科技,浙江
2442,603088,宁波精达,浙江
2443,300181,佐力药业,浙江
2444,300669,沪宁股份,浙江
2445,002489,浙江永强,浙江
2446,601789,宁波建工,浙江
2447,002103,广博股份,浙江
2448,600704,物产中大,浙江
2449,002318,久立特材,浙江
2450,000918,嘉凯城,浙江
2451,002135,东南网架,浙江
2452,600051,宁波联合,浙江
2453,600130,波导股份,浙江
2454,002010,传化智联,浙江
2455,600857,宁波中百,浙江
2456,002203,海亮股份,浙江
2457,603225,新凤鸣,浙江
2458,002418,康盛股份,浙江
2459,002779,中坚科技,浙江
2460,300307,慈星股份,浙江
2461,002687,乔治白,浙江
2462,600571,信雅达,浙江
2463,600668,尖峰集团,浙江
2464,300360,炬华科技,浙江
2465,600814,杭州解百,浙江
2466,603260,合盛硅业,浙江
2467,600283,钱江水利,浙江
2468,000559,万向钱潮,浙江
2469,300548,博创科技,浙江
2470,300604,长川科技,浙江
2471,002586,围海股份,浙江
2472,002112,三变科技,浙江
2473,300032,金龙机电,浙江
2474,300257,开山股份,浙江
2475,603637,镇海股份,浙江
2476,002563,森马服饰,浙江
2477,002003,伟星股份,浙江
2478,603289,泰瑞机器,浙江
2479,300718,长盛轴承,浙江
2480,002896,中大力德,浙江
2481,300266,兴源环境,浙江
2482,300611,美力科技,浙江
2483,300666,江丰电子,浙江
2484,603607,京华激光,浙江
2485,002624,完美世界,浙江
2486,600126,杭钢股份,浙江
2487,300643,万通智控,浙江
2488,600330,天通股份,浙江
2489,002012,凯恩股份,浙江
2490,002284,亚太股份,浙江
2491,002067,景兴纸业,浙江
2492,600677,航天通信,浙江
2493,300144,宋城演艺,浙江
2494,603010,万盛股份,浙江
2495,000156,华数传媒,浙江
2496,002343,慈文传媒,浙江
2497,000607,华媒控股,浙江
2498,002124,天邦股份,浙江
2499,002050,三花智控,浙江
2500,002344,海宁皮城,浙江
2501,002632,道明光学,浙江
2502,002625,光启技术,浙江
2503,002718,友邦吊顶,浙江
2504,002020,京新药业,浙江
2505,603789,星光农机,浙江
2506,002619,艾格拉斯,浙江
2507,002021,中捷资源,浙江
2508,600114,东睦股份,浙江
2509,002756,永兴特钢,浙江
2510,002633,申科股份,浙江
2511,002276,万马股份,浙江
2512,600152,维科精华,浙江
2513,002126,银轮股份,浙江
2514,603218,日月股份,浙江
2515,603305,旭升股份,浙江
2516,300673,佩蒂股份,浙江
2517,300163,先锋新材,浙江
2518,002637,赞宇科技,浙江
2519,600177,雅戈尔,浙江
2520,600059,古越龙山,浙江
2521,603177,德创环保,浙江
2522,002473,*ST圣莱,浙江
2523,600366,宁波韵升,浙江
2524,002801,微光股份,浙江
2525,002019,亿帆医药,浙江
2526,300020,银江股份,浙江
2527,002034,美 欣 达,浙江
2528,000613,*ST东海A,海南
2529,000566,海南海药,海南
2530,000572,海马汽车,海南
2531,600759,洲际油气,海南
2532,600555,海航创新,海南
2533,600209,罗顿发展,海南
2534,601969,海南矿业,海南
2535,600221,海航控股,海南
2536,600259,广晟有色,海南
2537,000793,华闻传媒,海南
2538,601118,海南橡胶,海南
2539,300189,神农基因,海南
2540,000955,欣龙控股,海南
2541,300086,康芝药业,海南
2542,000571,新大洲Ａ,海南
2543,600896,览海投资,海南
2544,300630,普利制药,海南
2545,002865,钧达股份,海南
2546,002693,双成药业,海南
2547,000735,罗 牛 山,海南
2548,603069,海汽集团,海南
2549,000505,珠江控股,海南
2550,000657,中钨高新,海南
2551,000567,海德股份,海南
2552,000503,海虹控股,海南
2553,002596,海南瑞泽,海南
2554,600238,海南椰岛,海南
2555,600515,海航基础,海南
2556,000886,海南高速,海南
2557,002320,海峡股份,海南
2558,600892,大晟文化,深圳
2559,000036,华联控股,深圳
2560,002197,证通电子,深圳
2561,601333,广深铁路,深圳
2562,000005,世纪星源,深圳
2563,300130,新国都,深圳
2564,300518,盛讯达,深圳
2565,600036,招商银行,深圳
2566,300656,民德电子,深圳
2567,002811,亚泰国际,深圳
2568,002551,尚荣医疗,深圳
2569,603118,共进股份,深圳
2570,002301,齐心集团,深圳
2571,002869,金溢科技,深圳
2572,300686,智动力,深圳
2573,002218,拓日新能,深圳
2574,300199,翰宇药业,深圳
2575,002130,沃尔核材,深圳
2576,002587,奥拓电子,深圳
2577,300633,开立医疗,深圳
2578,300052,中青宝,深圳
2579,300269,联建光电,深圳
2580,002191,劲嘉股份,深圳
2581,300115,长盈精密,深圳
2582,002735,王子新材,深圳
2583,600383,金地集团,深圳
2584,000060,中金岭南,深圳
2585,002388,新亚制程,深圳
2586,600462,九有股份,深圳
2587,002210,飞马国际,深圳
2588,002161,远 望 谷,深圳
2589,002314,南山控股,深圳
2590,002618,丹邦科技,深圳
2591,000028,国药一致,深圳
2592,300227,光韵达,深圳
2593,300012,华测检测,深圳
2594,000050,深天马Ａ,深圳
