,code,name,c_name
806,300015,爱尔眼科,医疗器械
807,300030,阳普医疗,医疗器械
808,300061,康旗股份,医疗器械
809,300171,东富龙,医疗器械
810,300206,理邦仪器,医疗器械
811,300216,千山药机,医疗器械
812,300238,冠昊生物,医疗器械
813,300244,迪安诊断,医疗器械
814,300246,宝莱特,医疗器械
815,300247,乐金健康,医疗器械
816,300273,和佳股份,医疗器械
817,300298,三诺生物,医疗器械
818,300314,戴维医疗,医疗器械
819,300318,博晖创新,医疗器械
820,300326,凯利泰,医疗器械
821,300347,泰格医药,医疗器械
822,300396,迪瑞医疗,医疗器械
823,300404,博济医药,医疗器械
824,300412,迦南科技,医疗器械
825,600111,北方稀土,有色金属
826,600139,西部资源,有色金属
827,600205,S山东铝,有色金属
828,600219,南山铝业,有色金属
829,600255,梦舟股份,有色金属
830,600259,广晟有色,有色金属
831,600296,S兰铝,有色金属
832,600311,荣华实业,有色金属
833,600331,宏达股份,有色金属
834,600338,西藏珠峰,有色金属
835,600362,江西铜业,有色金属
836,600390,五矿资本,有色金属
837,600432,*ST吉恩,有色金属
838,600456,宝钛股份,有色金属
839,600459,贵研铂业,有色金属
840,600489,中金黄金,有色金属
841,600497,驰宏锌锗,有色金属
842,600531,豫光金铅,有色金属
843,600547,山东黄金,有色金属
844,600549,厦门钨业,有色金属
845,600595,中孚实业,有色金属
846,600673,东阳光科,有色金属
847,600711,盛屯矿业,有色金属
848,600714,金瑞矿业,有色金属
849,600768,宁波富邦,有色金属
850,600888,新疆众和,有色金属
851,600961,株冶集团,有色金属
852,601137,博威合金,有色金属
853,601168,西部矿业,有色金属
854,601600,中国铝业,有色金属
855,601677,明泰铝业,有色金属
856,601899,紫金矿业,有色金属
857,601958,金钼股份,有色金属
858,60,中金岭南,有色金属
859,426,兴业矿业,有色金属
860,587,金洲慈航,有色金属
861,602,金马集团,有色金属
862,603,盛达矿业,有色金属
863,612,焦作万方,有色金属
864,630,铜陵有色,有色金属
865,657,中钨高新,有色金属
866,697,炼石有色,有色金属
867,751,锌业股份,有色金属
868,758,中色股份,有色金属
869,762,西藏矿业,有色金属
870,807,云铝股份,有色金属
871,831,五矿稀土,有色金属
872,878,云南铜业,有色金属
873,960,锡业股份,有色金属
874,962,东方钽业,有色金属
875,2082,万邦德,有色金属
876,2114,罗平锌电,有色金属
877,2149,西部材料,有色金属
878,2155,湖南黄金,有色金属
879,2160,常铝股份,有色金属
880,2167,东方锆业,有色金属
881,2171,楚江新材,有色金属
882,2182,云海金属,有色金属
883,2203,海亮股份,有色金属
884,2237,恒邦股份,有色金属
885,2295,精艺股份,有色金属
886,2333,罗普斯金,有色金属
887,2340,格林美,有色金属
888,2378,章源钨业,有色金属
889,2379,宏创控股,有色金属
890,2428,云南锗业,有色金属
891,2460,赣锋锂业,有色金属
892,2501,利源精制,有色金属
893,2540,亚太科技,有色金属
894,2578,闽发铝业,有色金属
895,2617,露笑科技,有色金属
896,300034,钢研高纳,有色金属
897,600167,联美控股,供水供气
898,600168,武汉控股,供水供气
899,600187,国中水务,供水供气
900,600283,钱江水利,供水供气
901,600323,瀚蓝环境,供水供气
902,600333,长春燃气,供水供气
903,600461,洪城水业,供水供气
904,600617,国新能源,供水供气
905,600635,大众公用,供水供气
906,600649,城投控股,供水供气
907,600719,大连热电,供水供气
908,600758,红阳能源,供水供气
909,600917,重庆燃气,供水供气
910,600982,宁波热电,供水供气
911,601139,深圳燃气,供水供气
912,601158,重庆水务,供水供气
913,601199,江南水务,供水供气
914,593,大通燃气,供水供气
915,605,渤海股份,供水供气
916,669,金鸿控股,供水供气
917,685,中山公用,供水供气
918,692,惠天热电,供水供气
919,695,滨海能源,供水供气
920,2267,陕天然气,供水供气
921,2700,新疆浩源,供水供气
922,600089,特变电工,发电设备
923,600192,长城电工,发电设备
924,600268,国电南自,发电设备
925,600290,华仪电气,发电设备
926,600312,平高电气,发电设备
927,600416,湘电股份,发电设备
928,600517,置信电气,发电设备
929,600525,长园集团,发电设备
930,600550,保变电气,发电设备
931,600580,卧龙电气,发电设备
932,600590,泰豪科技,发电设备
933,600875,东方电气,发电设备
934,600973,宝胜股份,发电设备
935,601126,四方股份,发电设备
936,601179,中国西电,发电设备
937,601558,ST锐电,发电设备
938,601700,风范股份,发电设备
939,601727,上海电气,发电设备
940,601877,正泰电器,发电设备
941,603333,明星电缆,发电设备
942,603618,杭电股份,发电设备
943,400,许继电气,发电设备
944,585,*ST东电,发电设备
945,682,东方电子,发电设备
946,806,银河生物,发电设备
947,967,盈峰环境,发电设备
948,2028,思源电气,发电设备
949,2074,国轩高科,发电设备
950,2112,三变科技,发电设备
951,2123,梦网集团,发电设备
952,2130,沃尔核材,发电设备
953,2168,深圳惠程,发电设备
954,2169,智光电气,发电设备
955,2202,金风科技,发电设备
956,2212,南洋股份,发电设备
957,2227,奥 特 迅,发电设备
958,2276,万马股份,发电设备
959,2300,太阳电缆,发电设备
960,2323,雅百特,发电设备
961,2350,北京科锐,发电设备
962,2358,森源电气,发电设备
963,2451,摩恩电气,发电设备
964,2471,中超控股,发电设备
965,2498,汉缆股份,发电设备
966,2531,天顺风能,发电设备
967,2533,金杯电工,发电设备
968,2560,通达股份,发电设备
969,2622,融钰集团,发电设备
970,2660,茂硕电源,发电设备
971,300001,特锐德,发电设备
972,300004,南风股份,发电设备
973,300018,中元股份,发电设备
974,300040,九洲电气,发电设备
975,300048,合康新能,发电设备
976,300062,中能电气,发电设备
977,300069,金利华电,发电设备
978,300120,经纬电材,发电设备
979,300125,易世达,发电设备
980,300129,泰胜风能,发电设备
981,300141,和顺电气,发电设备
982,300153,科泰电源,发电设备
983,300208,恒顺众昇,发电设备
984,300341,麦迪电气,发电设备
985,300372,欣泰退,发电设备
986,300444,双杰电气,发电设备
987,600069,银鸽投资,造纸行业
988,600103,青山纸业,造纸行业
989,600163,中闽能源,造纸行业
990,600235,民丰特纸,造纸行业
991,600308,华泰股份,造纸行业
992,600356,恒丰纸业,造纸行业
993,600433,冠豪高新,造纸行业
994,600462,九有股份,造纸行业
995,600567,山鹰纸业,造纸行业
996,600793,宜宾纸业,造纸行业
997,600963,岳阳林纸,造纸行业
998,600966,博汇纸业,造纸行业
999,488,晨鸣纸业,造纸行业
1000,815,美利云,造纸行业
1001,820,神雾节能,造纸行业
1002,833,贵糖股份,造纸行业
1003,2012,凯恩股份,造纸行业
1004,2067,景兴纸业,造纸行业
1005,2078,太阳纸业,造纸行业
1006,2235,安妮股份,造纸行业
1007,2303,美盈森,造纸行业
1008,2511,中顺洁柔,造纸行业
1009,2521,齐峰新材,造纸行业
1010,2565,顺灏股份,造纸行业
1011,600072,中船科技,船舶制造
1012,600150,中国船舶,船舶制造
1013,600685,中船防务,船舶制造
1014,601890,亚星锚链,船舶制造
1015,601989,中国重工,船舶制造
1016,2608,江苏国信,船舶制造
1017,300008,天海防务,船舶制造
1018,300123,亚光科技,船舶制造
1019,600121,郑州煤电,煤炭行业
1020,600123,兰花科创,煤炭行业
1021,600157,永泰能源,煤炭行业
1022,600179,安通控股,煤炭行业
1023,600188,兖州煤业,煤炭行业
1024,600348,阳泉煤业,煤炭行业
1025,600381,青海春天,煤炭行业
1026,600395,盘江股份,煤炭行业
1027,600397,*ST安煤,煤炭行业
1028,600403,大有能源,煤炭行业
1029,600408,安泰集团,煤炭行业
1030,600508,上海能源,煤炭行业
1031,600546,山煤国际,煤炭行业
1032,600652,游久游戏,煤炭行业
1033,600714,金瑞矿业,煤炭行业
1034,600721,百花村,煤炭行业
1035,600725,ST云维,煤炭行业
1036,600740,山西焦化,煤炭行业
1037,600792,云煤能源,煤炭行业
1038,600971,恒源煤电,煤炭行业
1039,600997,开滦股份,煤炭行业
1040,601001,大同煤业,煤炭行业
1041,601011,宝泰隆,煤炭行业
1042,601015,陕西黑猫,煤炭行业
1043,601088,中国神华,煤炭行业
1044,601101,昊华能源,煤炭行业
1045,601225,陕西煤业,煤炭行业
1046,601666,平煤股份,煤炭行业
1047,601699,潞安环能,煤炭行业
1048,601898,中煤能源,煤炭行业
1049,601918,新集能源,煤炭行业
1050,34,神州数码,煤炭行业
1051,552,靖远煤电,煤炭行业
1052,571,新大洲Ａ,煤炭行业
1053,723,美锦能源,煤炭行业
1054,780,*ST平能,煤炭行业
1055,933,神火股份,煤炭行业
1056,937,冀中能源,煤炭行业
1057,968,蓝焰控股,煤炭行业
1058,983,西山煤电,煤炭行业
1059,2128,露天煤业,煤炭行业
1060,600073,上海梅林,食品行业
1061,600186,莲花健康,食品行业
1062,600191,华资实业,食品行业
1063,600260,凯乐科技,食品行业
1064,600298,安琪酵母,食品行业
1065,600300,维维股份,食品行业
1066,600305,恒顺醋业,食品行业
1067,600419,天润乳业,食品行业
1068,600429,三元股份,食品行业
1069,600597,光明乳业,食品行业
1070,600695,绿庭投资,食品行业
1071,600737,中粮糖业,食品行业
1072,600866,星湖科技,食品行业
1073,600872,中炬高新,食品行业
1074,600873,梅花生物,食品行业
1075,600887,伊利股份,食品行业
1076,600962,国投中鲁,食品行业
1077,603020,爱普股份,食品行业
1078,603288,海天味业,食品行业
1079,19,深深宝Ａ,食品行业
1080,529,广弘控股,食品行业
1081,639,西王食品,食品行业
1082,716,黑芝麻,食品行业
1083,796,凯撒旅游,食品行业
1084,848,承德露露,食品行业
1085,893,东凌国际,食品行业
1086,895,双汇发展,食品行业
1087,911,南宁糖业,食品行业
1088,930,中粮生化,食品行业
1089,972,*ST中基,食品行业
1090,2216,三全食品,食品行业
1091,2220,天宝食品,食品行业
1092,2286,保龄宝,食品行业
1093,2329,皇氏集团,食品行业
1094,2330,得利斯,食品行业
1095,2387,黑牛食品,食品行业
1096,2481,双塔食品,食品行业
1097,2495,佳隆股份,食品行业
1098,2507,涪陵榨菜,食品行业
1099,2515,金字火腿,食品行业
1100,2557,洽洽食品,食品行业
1101,2568,百润股份,食品行业
1102,2570,贝因美,食品行业
1103,2582,好想你,食品行业
1104,2604,ST龙力,食品行业
1105,2626,金达威,食品行业
1106,2650,加加食品,食品行业
1107,2661,克明面业,食品行业
1108,2695,煌上煌,食品行业
1109,2702,海欣食品,食品行业
1110,2719,麦趣尔,食品行业
1111,2726,龙大肉食,食品行业
1112,2732,燕塘乳业,食品行业
1113,300138,晨光生物,食品行业
1114,300146,汤臣倍健,食品行业
1115,300149,量子高科,食品行业
1116,300175,朗源股份,食品行业
1117,300401,花园生物,食品行业
1118,600145,*ST新亿,陶瓷行业
1119,600286,S*ST国瓷,陶瓷行业
1120,603268,松发股份,陶瓷行业
1121,2102,冠福股份,陶瓷行业
1122,2162,悦心健康,陶瓷行业
1123,300089,文化长城,陶瓷行业
1124,300234,开尔新材,陶瓷行业
1125,300409,道氏技术,陶瓷行业
1126,600302,标准股份,纺织机械
1127,600610,中毅达,纺织机械
1128,600843,上工申贝,纺织机械
1129,666,经纬纺机,纺织机械
1130,2021,中捷资源,纺织机械
1131,2196,方正电机,纺织机械
1132,2722,金轮股份,纺织机械
1133,300384,三联虹普,纺织机械
1134,600001,邯郸钢铁,钢铁行业
1135,600005,武钢股份,钢铁行业
1136,600010,包钢股份,钢铁行业
1137,600019,宝钢股份,钢铁行业
1138,600022,山东钢铁,钢铁行业
1139,600102,莱钢股份,钢铁行业
1140,600117,西宁特钢,钢铁行业
1141,600126,杭钢股份,钢铁行业
1142,600165,新日恒力,钢铁行业
1143,600193,创兴资源,钢铁行业
1144,600231,凌钢股份,钢铁行业
1145,600282,南钢股份,钢铁行业
1146,600307,酒钢宏兴,钢铁行业
1147,600357,承德钒钛,钢铁行业
1148,600399,抚顺特钢,钢铁行业
1149,600477,杭萧钢构,钢铁行业
1150,600496,精工钢构,钢铁行业
1151,600507,方大特钢,钢铁行业
1152,600532,宏达矿业,钢铁行业
1153,600558,大西洋,钢铁行业
1154,600569,安阳钢铁,钢铁行业
1155,600581,XR八一钢,钢铁行业
1156,600782,新钢股份,钢铁行业
1157,600784,鲁银投资,钢铁行业
1158,600808,马钢股份,钢铁行业
1159,600882,广泽股份,钢铁行业
1160,600992,贵绳股份,钢铁行业
1161,601003,柳钢股份,钢铁行业
1162,601005,重庆钢铁,钢铁行业
1163,601028,玉龙股份,钢铁行业
1164,601969,海南矿业,钢铁行业
1165,409,山东地矿,钢铁行业
1166,629,*ST钒钛,钢铁行业
1167,655,*ST金岭,钢铁行业
1168,708,大冶特钢,钢铁行业
1169,709,河钢股份,钢铁行业
1170,717,韶钢松山,钢铁行业
1171,761,本钢板材,钢铁行业
1172,778,新兴铸管,钢铁行业
1173,825,太钢不锈,钢铁行业
1174,890,法 尔 胜,钢铁行业
1175,898,鞍钢股份,钢铁行业
1176,932,华菱钢铁,钢铁行业
1177,959,首钢股份,钢铁行业
1178,969,安泰科技,钢铁行业
1179,2075,沙钢股份,钢铁行业
1180,2110,三钢闽光,钢铁行业
1181,2132,恒星科技,钢铁行业
1182,2318,久立特材,钢铁行业
1183,2359,北讯集团,钢铁行业
1184,2423,中原特钢,钢铁行业
1185,2443,金洲管道,钢铁行业
1186,2478,常宝股份,钢铁行业
1187,2487,大金重工,钢铁行业
1188,2524,光正集团,钢铁行业
1189,2541,鸿路钢构,钢铁行业
1190,2545,东方铁塔,钢铁行业
1191,2615,哈尔斯,钢铁行业
1192,2743,富煌钢构,钢铁行业
1193,300345,红宇新材,钢铁行业
1194,600008,首创股份,环保行业
1195,600292,远达环保,环保行业
1196,600874,创业环保,环保行业
1197,603126,中材节能,环保行业
1198,603588,高能环境,环保行业
1199,603686,龙马环卫,环保行业
1200,544,中原环保,环保行业
1201,598,兴蓉环境,环保行业
1202,826,启迪桑德,环保行业
1203,2200,云投生态,环保行业
1204,2549,凯美特气,环保行业
1205,2573,清新环境,环保行业
1206,2616,长青集团,环保行业
1207,2672,东江环保,环保行业
1208,300055,万邦达,环保行业
1209,300070,碧水源,环保行业
1210,300156,神雾环保,环保行业
1211,300172,中电环保,环保行业
1212,300187,永清环保,环保行业
1213,300190,维尔利,环保行业
1214,300197,铁汉生态,环保行业
1215,300262,巴安水务,环保行业
1216,300332,天壕环境,环保行业
1217,300335,迪森股份,环保行业
1218,300355,蒙草生态,环保行业
1219,300388,国祯环保,环保行业
1220,300422,博世科,环保行业
1221,600059,古越龙山,酿酒行业
1222,600084,中葡股份,酿酒行业
1223,600090,同济堂,酿酒行业
1224,600132,重庆啤酒,酿酒行业
1225,600197,伊力特,酿酒行业
1226,600199,金种子酒,酿酒行业
1227,600238,海南椰岛,酿酒行业
1228,600365,通葡股份,酿酒行业
1229,600519,贵州茅台,酿酒行业
1230,600543,莫高股份,酿酒行业
1231,600559,老白干酒,酿酒行业
1232,600573,惠泉啤酒,酿酒行业
1233,600600,青岛啤酒,酿酒行业
1234,600616,金枫酒业,酿酒行业
1235,600702,舍得酒业,酿酒行业
1236,600779,水井坊,酿酒行业
1237,600809,山西汾酒,酿酒行业
1238,601579,会稽山,酿酒行业
1239,603369,今世缘,酿酒行业
1240,557,西部创业,酿酒行业
1241,568,泸州老窖,酿酒行业
1242,596,古井贡酒,酿酒行业
1243,729,燕京啤酒,酿酒行业
1244,752,西藏发展,酿酒行业
1245,799,酒鬼酒,酿酒行业
1246,858,五 粮 液,酿酒行业
1247,860,顺鑫农业,酿酒行业
1248,869,张 裕Ａ,酿酒行业
1249,929,兰州黄河,酿酒行业
1250,995,皇台酒业,酿酒行业
1251,2304,洋河股份,酿酒行业
1252,2461,珠江啤酒,酿酒行业
1253,2646,青青稞酒,酿酒行业
1254,600901,江苏租赁,次新股
1255,600929,湖南盐业,次新股
1256,603059,倍加洁,次新股
1257,603214,爱婴室,次新股
1258,603301,振德医疗,次新股
1259,603680,今创集团,次新股
1260,603712,七一二,次新股
1261,603733,N仙鹤,次新股
1262,603773,沃格光电,次新股
1263,603876,鼎胜新材,次新股
1264,603897,长城科技,次新股
1265,2927,泰永长征,次新股
1266,2928,华夏航空,次新股
1267,2929,润建通信,次新股
1268,2930,宏川智慧,次新股
1269,2931,锋龙股份,次新股
1270,300504,天邑股份,次新股
1271,300634,彩讯股份,次新股
1272,300741,华宝股份,次新股
1273,600112,*ST天成,电器行业
1274,600202,哈空调,电器行业
1275,600379,宝光股份,电器行业
1276,600405,动力源,电器行业
1277,600468,百利电气,电器行业
1278,600482,中国动力,电器行业
1279,600560,金自天正,电器行业
1280,600577,精达股份,电器行业
1281,600847,*ST万里,电器行业
1282,600885,宏发股份,电器行业
1283,601311,骆驼股份,电器行业
1284,601616,广电电气,电器行业
1285,603015,弘讯科技,电器行业
1286,603606,东方电缆,电器行业
1287,603703,盛洋科技,电器行业
1288,603988,中电电机,电器行业
1289,49,德赛电池,电器行业
1290,922,*ST佳电,电器行业
1291,2164,宁波东力,电器行业
1292,2176,江特电机,电器行业
1293,2249,大洋电机,电器行业
1294,2266,浙富控股,电器行业
1295,2298,中电鑫龙,电器行业
1296,2309,中利集团,电器行业
1297,2322,理工环科,电器行业
1298,2334,英威腾,电器行业
1299,2335,科华恒盛,电器行业
1300,2339,积成电子,电器行业
1301,2364,中恒电气,电器行业
1302,2380,科远股份,电器行业
1303,2452,长高集团,电器行业
1304,2546,新联电子,电器行业
1305,2576,通达动力,电器行业
1306,2580,圣阳股份,电器行业
1307,2606,大连电瓷,电器行业
1308,2617,露笑科技,电器行业
1309,2647,民盛金科,电器行业
1310,2664,长鹰信质,电器行业
1311,2665,首航节能,电器行业
1312,2670,国盛金控,电器行业
1313,2684,猛狮科技,电器行业
1314,2706,良信电器,电器行业
1315,2730,电光科技,电器行业
1316,2733,雄韬股份,电器行业
1317,300068,南都电源,电器行业
1318,300140,中环装备,电器行业
1319,300217,东方电热,电器行业
1320,300222,科大智能,电器行业
1321,300252,金信诺,电器行业
1322,300265,通光线缆,电器行业
1323,300274,阳光电源,电器行业
1324,300283,温州宏丰,电器行业
1325,300356,光一科技,电器行业
1326,300376,易事特,电器行业
1327,300403,地尔汉宇,电器行业
1328,300407,凯发电气,电器行业
1329,300438,鹏辉能源,电器行业
1330,300447,全信股份,电器行业
1331,600037,歌华有线,传媒娱乐
1332,600088,中视传媒,传媒娱乐
1333,600234,ST山水,传媒娱乐
1334,600373,中文传媒,传媒娱乐
1335,600551,时代出版,传媒娱乐
1336,600633,浙数文化,传媒娱乐
1337,600637,东方明珠,传媒娱乐
1338,600757,长江传媒,传媒娱乐
1339,600825,新华传媒,传媒娱乐
1340,600831,广电网络,传媒娱乐
1341,600959,江苏有线,传媒娱乐
1342,601098,中南传媒,传媒娱乐
1343,601801,皖新传媒,传媒娱乐
1344,601928,凤凰传媒,传媒娱乐
1345,601929,吉视传媒,传媒娱乐
1346,601999,出版传媒,传媒娱乐
1347,156,华数传媒,传媒娱乐
1348,504,南华生物,传媒娱乐
1349,607,华媒控股,传媒娱乐
1350,665,湖北广电,传媒娱乐
1351,719,中原传媒,传媒娱乐
1352,793,华闻传媒,传媒娱乐
1353,835,长城动漫,传媒娱乐
1354,917,电广传媒,传媒娱乐
1355,2071,长城影视,传媒娱乐
1356,2143,印纪传媒,传媒娱乐
1357,2181,粤 传 媒,传媒娱乐
1358,2238,天威视讯,传媒娱乐
1359,2292,奥飞娱乐,传媒娱乐
1360,2624,完美世界,传媒娱乐
1361,2712,思美传媒,传媒娱乐
1362,2739,万达电影,传媒娱乐
1363,300027,华谊兄弟,传媒娱乐
1364,300133,华策影视,传媒娱乐
1365,300148,天舟文化,传媒娱乐
1366,300251,光线传媒,传媒娱乐
1367,300291,华录百纳,传媒娱乐
1368,300336,新文化,传媒娱乐
1369,300364,中文在线,传媒娱乐
1370,300426,唐德影视,传媒娱乐
1371,600075,新疆天业,化工行业
1372,600078,澄星股份,化工行业
1373,600091,ST明科,化工行业
1374,600135,乐凯胶片,化工行业
1375,600141,兴发集团,化工行业
1376,600155,宝硕股份,化工行业
1377,600160,巨化股份,化工行业
1378,600228,*ST昌九,化工行业
1379,600229,城市传媒,化工行业
1380,600249,两面针,化工行业
1381,600273,嘉化能源,化工行业
1382,600277,亿利洁能,化工行业
1383,600281,太化股份,化工行业
1384,600299,安迪苏,化工行业
1385,600301,ST南化,化工行业
1386,600309,万华化学,化工行业
1387,600315,上海家化,化工行业
1388,600319,亚星化学,化工行业
1389,600328,兰太实业,化工行业
1390,600339,中油工程,化工行业
1391,600352,浙江龙盛,化工行业
1392,600367,红星发展,化工行业
1393,600378,天科股份,化工行业
1394,600409,三友化工,化工行业
1395,600481,双良节能,化工行业
1396,600490,鹏欣资源,化工行业
1397,600599,熊猫金控,化工行业
1398,600618,氯碱化工,化工行业
1399,600636,*ST爱富,化工行业
1400,600722,金牛化工,化工行业
1401,600746,江苏索普,化工行业
1402,600844,丹化科技,化工行业
1403,600985,雷鸣科化,化工行业
1404,601118,海南橡胶,化工行业
1405,601208,东材科技,化工行业
1406,601216,君正集团,化工行业
1407,601678,滨化股份,化工行业
1408,603002,宏昌电子,化工行业
1409,603010,万盛股份,化工行业
1410,603077,和邦生物,化工行业
1411,603188,亚邦股份,化工行业
1412,510,金路集团,化工行业
1413,523,广州浪奇,化工行业
1414,545,金浦钛业,化工行业
1415,565,渝三峡Ａ,化工行业
1416,627,天茂集团,化工行业
1417,635,英 力 特,化工行业
1418,662,天夏智慧,化工行业
1419,683,远兴能源,化工行业
1420,698,沈阳化工,化工行业
1421,707,双环科技,化工行业
1422,737,*ST南风,化工行业
1423,755,*ST三维,化工行业
1424,818,方大化工,化工行业
1425,822,山东海化,化工行业
1426,887,中鼎股份,化工行业
1427,985,大庆华科,化工行业
1428,990,诚志股份,化工行业
1429,2010,传化智联,化工行业
1430,2014,永新股份,化工行业
1431,2037,久联发展,化工行业
1432,2053,云南能投,化工行业
1433,2054,德美化工,化工行业
1434,2061,浙江交科,化工行业
1435,2068,黑猫股份,化工行业
1436,2092,中泰化学,化工行业
1437,2094,青岛金王,化工行业
1438,2096,南岭民爆,化工行业
1439,2109,兴化股份,化工行业
1440,2125,湘潭电化,化工行业
1441,2136,安 纳 达,化工行业
1442,2145,中核钛白,化工行业
1443,2165,红 宝 丽,化工行业
1444,2192,融捷股份,化工行业
1445,2201,九鼎新材,化工行业
1446,2211,宏达新材,化工行业
1447,2217,合力泰,化工行业
1448,2224,三 力 士,化工行业
1449,2226,江南化工,化工行业
1450,2246,北化股份,化工行业
1451,2250,联化科技,化工行业
1452,2256,兆新股份,化工行业
1453,2319,乐通股份,化工行业
1454,2326,永太科技,化工行业
1455,2341,新纶科技,化工行业
1456,2360,同德化工,化工行业
1457,2361,神剑股份,化工行业
1458,2377,国创高新,化工行业
1459,2381,双箭股份,化工行业
1460,2386,天原集团,化工行业
1461,2395,双象股份,化工行业
1462,2407,多氟多,化工行业
1463,2408,齐翔腾达,化工行业
1464,2409,雅克科技,化工行业
1465,2411,必康股份,化工行业
1466,2440,闰土股份,化工行业
1467,2442,龙星化工,化工行业
1468,2450,康得新,化工行业
1469,2453,天马精化,化工行业
1470,2455,百川股份,化工行业
1471,600048,保利地产,房地产
1472,600052,浙江广厦,房地产
1473,600053,九鼎投资,房地产
1474,600067,冠城大通,房地产
1475,600077,宋都股份,房地产
1476,600082,海泰发展,房地产
1477,600094,大名城,房地产
1478,600095,哈高科,房地产
1479,600113,浙江东日,房地产
1480,600133,东湖高新,房地产
1481,600159,大龙地产,房地产
1482,600162,香江控股,房地产
1483,600173,卧龙地产,房地产
1484,600175,美都能源,房地产
1485,600185,格力地产,房地产
1486,600208,新湖中宝,房地产
1487,600223,鲁商置业,房地产
1488,600225,*ST松江,房地产
1489,600239,云南城投,房地产
1490,600240,华业资本,房地产
1491,600246,万通地产,房地产
1492,600266,北京城建,房地产
1493,600322,天房发展,房地产
1494,600325,华发股份,房地产
1495,600340,华夏幸福,房地产
1496,600376,首开股份,房地产
1497,600383,金地集团,房地产
1498,600393,粤泰股份,房地产
1499,600463,空港股份,房地产
1500,600503,华丽家族,房地产
1501,600510,黑牡丹,房地产
1502,600533,栖霞建设,房地产
1503,600565,迪马股份,房地产
1504,600568,中珠医疗,房地产
1505,600606,绿地控股,房地产
1506,600615,丰华股份,房地产
1507,600621,华鑫股份,房地产
1508,600638,新黄浦,房地产
1509,600641,万业企业,房地产
1510,600657,信达地产,房地产
1511,600663,陆家嘴,房地产
1512,600665,天地源,房地产
1513,600675,中华企业,房地产
1514,600683,京投发展,房地产
1515,600684,珠江实业,房地产
1516,600696,ST匹凸,房地产
1517,600716,凤凰股份,房地产
1518,600724,宁波富达,房地产
1519,600732,ST新梅,房地产
1520,600733,SST前锋,房地产
1521,600743,华远地产,房地产
1522,600745,闻泰科技,房地产
1523,600748,上实发展,房地产
1524,600767,ST运盛,房地产
1525,600773,西藏城投,房地产
1526,600791,京能置业,房地产
1527,600807,天业股份,房地产
1528,600823,世茂股份,房地产
1529,600862,中航高科,房地产
1530,600890,中房股份,房地产
1531,601588,北辰实业,房地产
1532,2,万 科Ａ,房地产
1533,5,世纪星源,房地产
1534,6,深振业Ａ,房地产
1535,9,中国宝安,房地产
1536,11,深物业A,房地产
1537,14,沙河股份,房地产
1538,24,招商地产,房地产
1539,29,深深房Ａ,房地产
1540,31,中粮地产,房地产
1541,36,华联控股,房地产
1542,38,深大通,房地产
1543,40,东旭蓝天,房地产
1544,42,中洲控股,房地产
1545,43,中航地产,房地产
1546,46,泛海控股,房地产
1547,56,皇庭国际,房地产
1548,402,金 融 街,房地产
1549,502,绿景控股,房地产
1550,505,京粮控股,房地产
1551,506,中润资源,房地产
1552,514,渝 开 发,房地产
1553,517,荣安地产,房地产
1554,526,*ST紫学,房地产
1555,534,万泽股份,房地产
1556,537,广宇发展,房地产
1557,540,中天金融,房地产
1558,558,莱茵体育,房地产
1559,567,海德股份,房地产
1560,573,粤宏远Ａ,房地产
1561,608,阳光股份,房地产
1562,609,中迪投资,房地产
1563,616,海航投资,房地产
1564,620,新华联,房地产
1565,631,顺发恒业,房地产
1566,656,金科股份,房地产
1567,667,美好置业,房地产
1568,668,荣丰控股,房地产
1569,671,阳 光 城,房地产
1570,691,亚太实业,房地产
1571,600000,浦发银行,金融行业
1572,600015,华夏银行,金融行业
1573,600016,民生银行,金融行业
1574,600030,中信证券,金融行业
1575,600036,招商银行,金融行业
1576,600109,国金证券,金融行业
1577,600291,西水股份,金融行业
1578,600369,西南证券,金融行业
1579,600643,爱建集团,金融行业
1580,600705,中航资本,金融行业
1581,600816,安信信托,金融行业
1582,600830,香溢融通,金融行业
